,Price,Carat-Size,Color_E,Color_F,Color_G,Color_H,Color_I,Color_J,Color_K,Clarity_SI1,Clarity_SI2,Clarity_VS1,Clarity_VS2,Clarity_VVS1,Clarity_VVS2,Cut_Good,Cut_Ideal,Cut_Very Good
599,1674,0.01454640431019212,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
600,1709,0.011637123448153696,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
601,1709,0.012676152327453134,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
602,1710,0.011844929224013584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
603,1710,0.01454640431019212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
604,1710,0.01620885051707122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
605,1710,0.010805900344714145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,1710,0.012260540775733358,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
607,1711,0.011637123448153696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
608,1711,0.011637123448153696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
609,1711,0.011637123448153696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
610,1711,0.01059809456885426,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,1712,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
612,1712,0.010182483017134484,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
613,1712,0.015793238965351446,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
614,1712,0.014754210086052006,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
615,1713,0.01205273499987347,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,1713,0.01288395810331302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
617,1713,0.011637123448153696,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,1715,0.01039028879299437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
619,1715,0.014754210086052006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
620,1715,0.011013706120574037,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
621,1715,0.015585433189491557,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
622,1715,0.014754210086052006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
623,1715,0.014754210086052006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
624,1715,0.014754210086052006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
625,1751,0.014754210086052006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
626,1752,0.01288395810331302,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
627,1752,0.01288395810331302,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
628,1752,0.014754210086052006,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
629,1752,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,1752,0.01454640431019212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
631,1752,0.010805900344714145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
632,1753,0.01205273499987347,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
633,1753,0.015377627413631668,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
634,1753,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
635,1754,0.011221511896433922,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
636,1754,0.01039028879299437,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
637,1754,0.01039028879299437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
638,1756,0.011429317672293807,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
639,1756,0.01039028879299437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
640,1756,0.01039028879299437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
641,1756,0.014962015861911896,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
642,1756,0.01205273499987347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,1756,0.014754210086052006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
644,1756,0.014754210086052006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
645,1757,0.010805900344714145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,1757,0.009766871465414708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
647,1757,0.012260540775733358,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
648,1757,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
649,1757,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
650,1798,0.015169821637771782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
651,1798,0.013299569655032796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
652,1798,0.017040073620510767,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
653,1798,0.016624462068790997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
654,1798,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
655,1799,0.01454640431019212,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
656,1799,0.01039028879299437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
657,1799,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
658,1799,0.010182483017134484,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
659,1799,0.01454640431019212,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
660,1800,0.01454640431019212,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
661,1800,0.012468346551593243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
662,1800,0.010805900344714145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
663,1800,0.015585433189491557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
664,1800,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
665,1800,0.01454640431019212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
666,1800,0.01454640431019212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
667,1800,0.014754210086052006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
668,1801,0.01620885051707122,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
669,1801,0.014962015861911896,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
670,1801,0.014962015861911896,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
671,1801,0.01433859853433223,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
672,1801,0.011429317672293807,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
673,1801,0.011013706120574037,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
674,1801,0.011013706120574037,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
675,1841,0.01039028879299437,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
676,1841,0.01454640431019212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
677,1841,0.01454640431019212,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
678,1842,0.015793238965351446,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
679,1842,0.015585433189491557,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
680,1843,0.017247879396370656,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
681,1843,0.011221511896433922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
682,1843,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683,1843,0.016624462068790997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
684,1844,0.01454640431019212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
685,1844,0.01454640431019212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
686,1844,0.01454640431019212,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
687,1844,0.01454640431019212,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
688,1844,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
689,1844,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
690,1844,0.013091763879172907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
691,1845,0.011013706120574037,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
692,1845,0.011013706120574037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
693,1845,0.011013706120574037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
694,1845,0.012468346551593243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
695,1845,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
696,1845,0.010805900344714145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,1845,0.010805900344714145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
698,1845,0.01059809456885426,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
699,1845,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
700,1881,0.018910325603249758,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
701,1881,0.01454640431019212,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
702,1881,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
703,1881,0.01600104474121133,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
704,1881,0.011013706120574037,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
705,1881,0.011013706120574037,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
706,1881,0.010805900344714145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
707,1881,0.010805900344714145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
708,1881,0.014754210086052006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
709,1881,0.012468346551593243,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
710,1881,0.012468346551593243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
711,1882,0.01454640431019212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
712,1882,0.014962015861911896,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
713,1882,0.014754210086052006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
714,1882,0.015585433189491557,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
715,1883,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
716,1883,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
717,1883,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
718,1883,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
719,1883,0.01454640431019212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
720,2001,0.011013706120574037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
721,2001,0.011221511896433922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,2001,0.011221511896433922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,2001,0.01205273499987347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
724,2001,0.011637123448153696,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725,2001,0.014962015861911896,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
726,2001,0.01059809456885426,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
727,2002,0.015377627413631668,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
728,2002,0.01600104474121133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
729,2002,0.015793238965351446,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
730,2002,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
731,2002,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
732,2002,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
733,2002,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
734,2002,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
735,2002,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
736,2002,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
737,2002,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
738,2002,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
739,2002,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
740,2003,0.015377627413631668,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
741,2003,0.01059809456885426,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
742,2003,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743,2004,0.010805900344714145,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
744,2004,0.016832267844650882,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
745,2079,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
746,2080,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
747,2080,0.017247879396370656,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
748,2080,0.015169821637771782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
749,2080,0.015169821637771782,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
750,2081,0.014962015861911896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
751,2081,0.012468346551593243,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
752,2081,0.01870251982738987,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
753,2081,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
754,2081,0.014962015861911896,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
755,2082,0.014754210086052006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
756,2082,0.01454640431019212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
757,2082,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
758,2082,0.010805900344714145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
759,2082,0.010805900344714145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
760,2082,0.014962015861911896,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
761,2083,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
762,2083,0.014754210086052006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
763,2083,0.01870251982738987,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
764,2083,0.011221511896433922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
765,2083,0.01454640431019212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
766,2083,0.011429317672293807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
767,2083,0.01454640431019212,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
768,2083,0.01288395810331302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,2083,0.01288395810331302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
770,2117,0.012468346551593243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
771,2117,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
772,2117,0.015585433189491557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
773,2117,0.01454640431019212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
774,2117,0.016624462068790997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
775,2118,0.015169821637771782,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
776,2118,0.015169821637771782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
777,2118,0.015169821637771782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
778,2118,0.014962015861911896,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
779,2118,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
780,2118,0.014754210086052006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
781,2118,0.014754210086052006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
782,2118,0.014754210086052006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
783,2118,0.014754210086052006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
784,2118,0.014754210086052006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
785,2118,0.014754210086052006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
786,2118,0.014754210086052006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
787,2119,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
788,2119,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
789,2119,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,2119,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,2119,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
792,2119,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793,2119,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
794,2119,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
795,2156,0.01059809456885426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
796,2156,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
797,2156,0.015169821637771782,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
798,2156,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
799,2156,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,2156,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
801,2156,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802,2156,0.01039028879299437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
803,2156,0.011429317672293807,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
804,2156,0.01039028879299437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,2156,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806,2156,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
807,2156,0.012468346551593243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
808,2157,0.010805900344714145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
809,2157,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
810,2157,0.014754210086052006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
811,2157,0.015169821637771782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
812,2157,0.014962015861911896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
813,2157,0.012468346551593243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
814,2158,0.01288395810331302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
815,2158,0.016624462068790997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
816,2158,0.015169821637771782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
817,2159,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
818,2159,0.011221511896433922,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
819,2159,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
820,2197,0.014962015861911896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
821,2197,0.01870251982738987,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
822,2198,0.01039028879299437,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
823,2199,0.01205273499987347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
824,2199,0.01205273499987347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,2199,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,2199,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
827,2199,0.011429317672293807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
828,2199,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
829,2199,0.01059809456885426,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
830,2199,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
831,2199,0.01039028879299437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
832,2199,0.01059809456885426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2199,0.012468346551593243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
834,2199,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
835,2200,0.011013706120574037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2200,0.016832267844650882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
837,2200,0.01454640431019212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
838,2200,0.015169821637771782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
839,2200,0.012468346551593243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
840,2200,0.015377627413631668,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
841,2201,0.01205273499987347,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
842,2201,0.01454640431019212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
843,2201,0.012468346551593243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
844,2202,0.014754210086052006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
845,2232,0.018910325603249758,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
846,2232,0.011429317672293807,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,2233,0.014754210086052006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
848,2233,0.014754210086052006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
849,2233,0.01454640431019212,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
850,2233,0.01600104474121133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
851,2233,0.01454640431019212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
852,2233,0.015169821637771782,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
853,2234,0.01454640431019212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
854,2234,0.01454640431019212,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
855,2234,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
856,2234,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
857,2234,0.01454640431019212,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
858,2234,0.01454640431019212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
859,2234,0.010805900344714145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
860,2234,0.010805900344714145,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
861,2234,0.01600104474121133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
862,2234,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
863,2234,0.01454640431019212,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
864,2234,0.01454640431019212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
865,2234,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
866,2234,0.01454640431019212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
867,2234,0.01454640431019212,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
868,2235,0.011844929224013584,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
869,2236,0.015585433189491557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
870,2272,0.011221511896433922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
871,2272,0.016832267844650882,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
872,2272,0.011221511896433922,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,2272,0.016832267844650882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
874,2273,0.013299569655032796,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
875,2273,0.01454640431019212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
876,2273,0.014962015861911896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
877,2273,0.01454640431019212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
878,2273,0.014962015861911896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
879,2273,0.012676152327453134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
880,2274,0.01600104474121133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
881,2274,0.016624462068790997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
882,2274,0.01059809456885426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
883,2274,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
884,2274,0.014754210086052006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
885,2274,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,2275,0.015169821637771782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
887,2275,0.010805900344714145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
888,2276,0.017247879396370656,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
889,2276,0.014754210086052006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
890,2276,0.016832267844650882,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
891,2276,0.01454640431019212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
892,2276,0.01620885051707122,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
893,2277,0.01870251982738987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
894,2277,0.014962015861911896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
895,2313,0.016832267844650882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
896,2314,0.014754210086052006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
897,2314,0.014754210086052006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
898,2314,0.01059809456885426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,2314,0.01059809456885426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
